Projeto;;;;;;;;;;
Monitorar;;;;;;;;;;
07-25-2025 18:12:28;;;;;;;;;;
Componente;Propriedade;Valor;Alterar após Trap;Amostragem;Intervalo de amostragem;Registro;Tamanho do buffer;Estado;Determinar;Propagar estado
192.168.27.87;Arquivo de Configuração;"
!Current Configuration:
!
!Parameter string escape handling \, 1
!Characters to be preceded with escape char (\): \, !, "", ', ?

!System Description ""AFS650""
!System Version AL2-08.0.09 Build: 2015-04-07 04:14
!Pre-login banner


vlan database
vlan  6 
vlan name 6 ""CANCELA"" 
vlan  10 
vlan name 10 ""Elix Vital"" 
vlan  20 
vlan name 20 ""Elix N Vital"" 
vlan  30 
vlan name 30 ""Telemetria"" 
vlan  40 
vlan name 40 ""Voip"" 
vlan  54 
vlan name 54 ""MONIT VIDEO"" 
vlan  60 
vlan  110 
vlan name 110 ""Terra Trem"" 
exit 

network protocol none
network parms 192.168.27.87 255.255.255.0 192.168.27.1
!RMA operation
!RMA entry
ip ssh protocol 1  


configure 

snmp-server sysname "" ARM 3.2  ""
snmp-server location ""TFPM""
snmp-server contact ""HITACHI ENERGY BRASIL""
!


interface  1/1 
name ""Dominio 3""
device-status connection-error propagate


vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/2 
name ""Dominio 9""


vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/3 
no auto-negotiate
shutdown


vlan participation auto 1 
exit


interface  1/4 
no auto-negotiate
shutdown


vlan participation auto 1 
exit


interface  1/5 
name ""ELIX VITAL""
cable-crossing enable
no auto-negotiate
speed 10 full-duplex

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/6 
name ""ELIX N VITAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 20 
vlan tagging 1 
vlan participation include 20 
vlan tagging 20 
exit


interface  1/7 
name ""MONIT VIDEO""
no auto-negotiate

no spanning-tree port mode

vlan pvid 54 
vlan participation auto 1 
vlan participation include 54 
exit


interface  1/8 
name ""VOIP""
no auto-negotiate
speed 10 full-duplex

no spanning-tree port mode

vlan pvid 40 
vlan participation auto 1 
vlan participation include 40 
exit


interface  1/9 
name ""ELIX VITAL II""
no auto-negotiate
speed 10 full-duplex

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/10 
name ""GERENCIA""
no auto-negotiate
no lldp med
speed 10 full-duplex

no spanning-tree port mode

exit

snmptrap public 192.168.10.100
snmptrap public 192.168.10.240
snmptrap 0 192.168.20.100

!Address Conflict Detection

!Bridge Address Learning

!Bridge Fast Link Detection

!Maximum size of frame (packet size)
bridge framesize 1632

!Bridge Address Relearn Detection
bridge address-relearn-detect operation enable

!Bridge Address Relearn Threshold
bridge address-relearn-detect threshold 3

!Bridge Duplex Mismatch Detection

!Bridge Hash Optimizing

!VLAN Learning


!ABB DHCP Relay
dhcp-relay opt82 operation enable

!ABB Device Status
device-status monitor cra-not-in-sync error
device-status monitor connection-error error
device-status monitor ring error
device-status monitor temperature error
device-status trap enable


!DHCP Server
!DHCP Server pools


!Mac Notification Global State


!IEC61850 MMS Server

!Selftest

!Skip CRA on boot

!E-MRP
e-mrp new-id default-id
e-mrp current-id vlan 1
e-mrp current-id operation enable

!Sub-Ring
!No Sub-Ring ID exist.

!LLDP (IEEE802.1AB Link Layer Discovery Protocol)


!Media Redundancy Protocol (IEC 62439-2/Ed1.0, MRP)
!No MRP domains exist.

!Advanced Ring Configuration and Diagnostics


!No entries in alarm table

!MAC/IP Based Port Security


!Port Monitor


!Auto Disable


!ABB Precision Time Protocol (PTP, IEEE 1588)

!ABB Ring Coupling
!Note: master/slave (also for single) part of configuration determined by
!      management

!ABB Signal Contacts


!ABB SNMP Access Control


!SNTP
sntp anycast address 192.168.10.100
sntp operation on


!ABB Broadcast Limiter


!ABB Temperature Limit Settings

users passwd admin :v1::
users snmpv3 authentication admin md5
users snmpv3 encryption admin des :v1::
users passwd user :v1::
users snmpv3 authentication user md5
users snmpv3 encryption user des :v1::


lineconfig
exit 

no spanning-tree
spanning-tree configuration name ""00-02-A3-03-10-BA""
snmp-server community ""TelSwitchTfpm0""

!IGMP Snooping
exit 
";true;true;1 Dias;false;0;Sem Estado;false;true
192.168.27.87;Assinatura de Configuração;65 94 96 43;true;true;1 Horas;false;0;Sem Estado;false;true
192.168.27.87;Estado da Configuração;Salvo;true;true;5 Minutos;false;0;OK;true;true
192.168.27.87;Temperatura;55;true;true;20 Minutos;true;1000;OK;true;true
192.168.27.87;Nome; ARM 3.2  ;false;true;1 Dias;true;300;Sem Estado;false;true
192.168.27.87 - Fonte de Alimentação 1;Estado;Ativo;true;true;10 Minutos;true;300;OK;true;true
192.168.27.87 - Fonte de Alimentação 2;Estado;Ativo;true;true;10 Minutos;true;300;OK;true;true
192.168.27.87 - Porta 1;Potência (dBm) Rx do SFP;-6.3;false;true;1 Minutos;true;100;OK;true;true
192.168.27.87 - Porta 1;Carga de Entrada;0.08;false;true;30 Segundos;true;100;OK;true;true
192.168.27.87 - Porta 1;Link;Ativo;true;true;30 Segundos;true;100;OK;true;true
192.168.27.87 - Porta 1 - Redundância;Redundância;;true;true;30 Segundos;false;0;OK;true;true
192.168.27.87 - Porta 2;Potência (dBm) Rx do SFP;-6.3;false;true;1 Minutos;true;100;OK;true;true
192.168.27.87 - Porta 2;Carga de Entrada;0.08;false;true;30 Segundos;true;100;OK;true;true
192.168.27.87 - Porta 2;Link;Ativo;true;true;30 Segundos;true;100;OK;true;true
192.168.27.87 - Porta 2 - Redundância;Redundância;;true;true;30 Segundos;false;0;OK;true;true
192.168.27.87 - Porta 5;Link;Ativo;true;true;1 Minutos;true;100;OK;true;true
192.168.27.87 - Protocolos - Protocolo Ping;Tempo Máximo de Resposta;4;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Tempo Mínimo de Resposta;3;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Desvio Padrão;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Tempo de resposta médio de movimentação;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Tempo de Resposta Médio;3;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo Ping;Detectado;Sim;true;true;30 Segundos;false;0;OK;true;true
192.168.27.87 - Protocolos - Protocolo SNMP V1;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V1;Desvio Padrão;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V1;Tempo de resposta médio de movimentação;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V1;Tempo de Resposta Médio;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V3;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V3;Desvio Padrão;7;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V3;Tempo de resposta médio de movimentação;4;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V3;Tempo de Resposta Médio;5;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.87 - Protocolos - Protocolo SNMP V3;Detectado;Sim;true;true;2 Horas;false;0;OK;true;true
192.168.27.87 - Relé 1;Estado;Fechado;true;true;1 Minutos;true;100;OK;true;true
192.168.27.88;Arquivo de Configuração;"
!Current Configuration:
!
!Parameter string escape handling \, 1
!Characters to be preceded with escape char (\): \, !, "", ', ?

!System Description ""AFS650""
!System Version AL2-08.0.09 Build: 2015-04-07 04:14
!Pre-login banner

set pre-login-banner text ""------- VALE AUTOMACAO - EFC -------\\n*******************ATENCAO*************************\\nIMPORTANTE: EQUIPAMENTO DE USO RESTRITO!!!! \\nACESSO SOMENTE POR PESSOAS AUTORIZADAS, COM LOG DE EVENTOS GRAVADOS. \\nRAMAL DE SUPORTE: 866-5363/5454"" 

vlan database
vlan  6 
vlan name 6 ""CANCELA"" 
vlan  10 
vlan  20 
vlan  30 
vlan  40 
vlan  54 
vlan name 54 ""MONIT VIDEO"" 
vlan  60 
vlan  65 
vlan  110 
exit 

network protocol none
network parms 192.168.27.88 255.255.255.0 192.168.27.1
!RMA operation
!RMA entry
ip ssh protocol 1  


configure 

snmp-server sysname ""  ARM 8.3  ""
snmp-server location ""DOMINIO 8""
snmp-server contact ""HITACHI ENERGY BRASIL""
!


interface  1/1 
name ""DIR ARM 8.2""

no spanning-tree port mode

vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 65 
vlan tagging 65 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/2 
name ""DIR CCO""
no lldp med

no spanning-tree port mode

vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 65 
vlan tagging 65 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/3 
no auto-negotiate

no spanning-tree port mode

vlan participation auto 1 
exit


interface  1/4 
no auto-negotiate

no spanning-tree port mode

vlan participation auto 1 
exit


interface  1/5 
name ""ELIX VITAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/6 
name ""ELIX N VITAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 20 
vlan tagging 1 
vlan participation include 20 
vlan tagging 20 
exit


interface  1/7 
name ""TELEMETRIA""
no auto-negotiate
shutdown

no spanning-tree port mode

vlan pvid 30 
vlan participation auto 1 
vlan participation include 30 
exit


interface  1/8 
name ""VOIP""
no auto-negotiate
speed 10 full-duplex

no spanning-tree port mode

vlan pvid 40 
vlan participation auto 1 
vlan participation include 40 
exit


interface  1/9 
name ""ELIX VITAL 2""
no auto-negotiate

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/10 
name ""GERENCIA""
no lldp med

no spanning-tree port mode

exit

snmptrap public 192.168.10.100
snmptrap public 192.168.10.240
snmptrap 0 192.168.20.100

!Address Conflict Detection

!Bridge Address Learning

!Bridge Fast Link Detection

!Maximum size of frame (packet size)

!Bridge Address Relearn Detection

!Bridge Address Relearn Threshold

!Bridge Duplex Mismatch Detection

!Bridge Hash Optimizing

!VLAN Learning


!ABB DHCP Relay

!ABB Device Status


!DHCP Server
!DHCP Server pools


!Mac Notification Global State


!IEC61850 MMS Server

!Selftest

!Skip CRA on boot

!E-MRP
e-mrp new-id default-id
e-mrp current-id vlan 1
e-mrp current-id operation enable

!Sub-Ring
!No Sub-Ring ID exist.

!LLDP (IEEE802.1AB Link Layer Discovery Protocol)


!Media Redundancy Protocol (IEC 62439-2/Ed1.0, MRP)
!No MRP domains exist.

!Advanced Ring Configuration and Diagnostics


!No entries in alarm table

!MAC/IP Based Port Security


!Port Monitor


!Auto Disable


!ABB Precision Time Protocol (PTP, IEEE 1588)

!ABB Ring Coupling
!Note: master/slave (also for single) part of configuration determined by
!      management

!ABB Signal Contacts
signal-contact 1 mode auto
signal-contact 1 monitor connection-error enable
signal-contact 1 monitor ring enable
signal-contact 1 monitor temperature enable
signal-contact 1 trap enable


!ABB SNMP Access Control


!SNTP
sntp client accept-broadcast off
sntp client request-interval 3600
sntp client offset -180
sntp client server primary 192.168.20.133
sntp operation on


!ABB Broadcast Limiter


!ABB Temperature Limit Settings

users passwd admin :v1::
users snmpv3 authentication admin md5
users snmpv3 encryption admin des :v1::
users passwd user :v1::
users snmpv3 authentication user md5
users snmpv3 encryption user des :v1::


lineconfig
exit 

no spanning-tree
spanning-tree configuration name ""00-02-A3-03-0D-FC""
snmp-server community ""TelSwitchTfpm0""
bridge aging-time 180 

!IGMP Snooping
exit 
";true;true;1 Dias;false;0;Sem Estado;false;true
192.168.27.88;Assinatura de Configuração;1b 3f 3a c9;true;true;1 Horas;false;0;Sem Estado;false;true
192.168.27.88;Estado da Configuração;Salvo;true;true;5 Minutos;false;0;OK;true;true
192.168.27.88;Temperatura;56;true;true;20 Minutos;true;1000;OK;true;true
192.168.27.88;Nome;  ARM 8.3  ;false;true;1 Dias;true;300;Sem Estado;false;true
192.168.27.88 - Fonte de Alimentação 1;Estado;Ativo;true;true;10 Minutos;true;300;OK;true;true
192.168.27.88 - Fonte de Alimentação 2;Estado;Ativo;true;true;10 Minutos;true;300;OK;true;true
192.168.27.88 - Porta 1;Potência (dBm) Rx do SFP;-6.2;false;true;1 Minutos;true;100;OK;true;true
192.168.27.88 - Porta 1;Carga de Entrada;0.07;false;true;30 Segundos;true;100;OK;true;true
192.168.27.88 - Porta 1;Link;Ativo;true;true;30 Segundos;true;100;OK;true;true
192.168.27.88 - Porta 1 - Redundância;Redundância;;true;true;30 Segundos;false;0;OK;true;true
192.168.27.88 - Porta 2;Potência (dBm) Rx do SFP;-14.0;false;true;1 Minutos;true;100;OK;true;true
192.168.27.88 - Porta 2;Carga de Entrada;0.07;false;true;30 Segundos;true;100;OK;true;true
192.168.27.88 - Porta 2;Link;Ativo;true;true;30 Segundos;true;100;OK;true;true
192.168.27.88 - Porta 2 - Redundância;Redundância;;true;true;30 Segundos;false;0;OK;true;true
192.168.27.88 - Porta 5;Link;Ativo;true;true;1 Minutos;true;100;OK;true;true
192.168.27.88 - Protocolos - Protocolo Ping;Tempo Máximo de Resposta;3;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Tempo Mínimo de Resposta;2;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Desvio Padrão;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Tempo de resposta médio de movimentação;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Tempo de Resposta Médio;2;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo Ping;Detectado;Sim;true;true;30 Segundos;false;0;OK;true;true
192.168.27.88 - Protocolos - Protocolo SNMP V1;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V1;Desvio Padrão;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V1;Tempo de resposta médio de movimentação;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V1;Tempo de Resposta Médio;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V3;Perda de Mensagem;0;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V3;Desvio Padrão;5;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V3;Tempo de resposta médio de movimentação;5;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V3;Tempo de Resposta Médio;6;false;true;30 Segundos;false;0;Sem Estado;false;true
192.168.27.88 - Protocolos - Protocolo SNMP V3;Detectado;Sim;true;true;2 Horas;false;0;OK;true;true
192.168.27.88 - Relé 1;Estado;Fechado;true;true;1 Minutos;true;100;OK;true;true
192.168.27.90;Arquivo de Configuração;"
!Current Configuration:
!
!Parameter string escape handling \, 1
!Characters to be preceded with escape char (\): \, !, "", ', ?

!System Description ""AFS650""
!System Version AL2-08.0.09 Build: 2015-04-07 04:14
!Pre-login banner

set pre-login-banner text ""------- VALE AUTOMACAO - EFC -------\\n*******************ATENCAO*************************\\nIMPORTANTE: EQUIPAMENTO DE USO RESTRITO!!!! \\nACESSO SOMENTE POR PESSOAS AUTORIZADAS, COM LOG DE EVENTOS GRAVADOS. \\nRAMAL DE SUPORTE: 866-5363/5454"" 

vlan database
vlan  6 
vlan name 6 ""CANCELA"" 
vlan  10 
vlan  20 
vlan  30 
vlan  40 
vlan  54 
vlan name 54 ""MONIT VIDEO"" 
vlan  60 
vlan  65 
vlan  110 
exit 

network protocol none
network parms 192.168.27.90 255.255.255.0 192.168.27.1
!RMA operation
!RMA entry
ip ssh protocol 1  


configure 

snmp-server sysname ""  ARM 8.4  ""
snmp-server location ""DOMINIO 8""
snmp-server contact ""HITACHI ENERGY BRASIL""
!


interface  1/1 
name ""ARM 8.1""

no spanning-tree port mode

vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 65 
vlan tagging 65 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/2 
name ""DOMI 8""

no spanning-tree port mode

vlan tagging 1 
vlan participation include 6 
vlan tagging 6 
vlan participation include 10 
vlan tagging 10 
vlan participation include 20 
vlan tagging 20 
vlan participation include 30 
vlan tagging 30 
vlan participation include 40 
vlan tagging 40 
vlan participation include 54 
vlan tagging 54 
vlan participation include 60 
vlan tagging 60 
vlan participation include 65 
vlan tagging 65 
vlan participation include 110 
vlan tagging 110 
exit


interface  1/3 
no auto-negotiate

no spanning-tree port mode

vlan participation auto 1 
exit


interface  1/4 
no auto-negotiate

no spanning-tree port mode

vlan participation auto 1 
exit


interface  1/5 
name ""ELIX VITAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/6 
name ""ELIX N VITAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 20 
vlan tagging 1 
vlan participation include 20 
vlan tagging 20 
exit


interface  1/7 
name ""CANCELA PIAL""
no auto-negotiate

no spanning-tree port mode

vlan pvid 6 
vlan participation auto 1 
vlan participation include 6 
exit


interface  1/8 
name ""VOIP""
no auto-negotiate
speed 10 full-duplex

no spanning-tree port mode

vlan pvid 40 
vlan participation auto 1 
vlan participation include 40 
exit


interface  1/9 
name ""ELIX VITAL 2""
no auto-negotiate

no spanning-tree port mode

vlan pvid 10 
vlan participation auto 1 
vlan participation include 10 
exit


interface  1/10 
name ""GERENCIA""

no spanning-tree port mode

exit

snmptrap public 192.168.10.100
snmptrap public 192.168.10.240
snmptrap 0 192.168.20.100

!Address Conflict Detection

!Bridge Address Learning

!Bridge Fast Link Detection

!Maximum size of frame (packet size)

!Bridge Address Relearn Detection

!Bridge Address Relearn Threshold

!Bridge Duplex Mismatch Detection

!Bridge Hash Optimizing

!VLAN Learning


!ABB DHCP Relay

!ABB Device Status


!DHCP Server
!DHCP Server pools


!Mac Notification Global State


!IEC61850 MMS Server

!Selftest

!Skip CRA on boot

!E-MRP
e-mrp new-id default-id
e-mrp current-id vlan 1
e-mrp current-id operation enable

!Sub-Ring
!No Sub-Ring ID exist.

!LLDP (IEEE802.1AB Link Layer Discovery Protocol)


!Media Redundancy Protocol (IEC 62439-2/Ed1.0, MRP)
!No MRP domains exist.

!Advanced Ring Configuration and Diagnostics


!No entries in alarm table

!MAC/IP Based Port Security


!Port Monitor


!Auto Disable


!ABB Precision Time Protocol (PTP, IEEE 1588)

!ABB Ring Coupling
!Note: master/slave (also for single) part of configuration determined by
!      management

!ABB Signal Contacts
signal-contact 1 mode auto
signal-contact 1 monitor connection-error enable
signal-contact 1 monitor ring enable
signal-contact 1 monitor temperature enable
signal-contact 1 trap enable


!ABB SNMP Access Control


!SNTP
sntp client accept-broadcast off
sntp client request-interval 3600
sntp client offset -180
sntp client server primary 192.168.20.133
sntp operation on
sntp operation server off


!ABB Broadcast Limiter


!ABB Temperature Limit Settings

users passwd admin :v1::
users snmpv3 authentication admin md5
users snmpv3 encryption admin des :v1::
users passwd user :v1::
users snmpv3 authentication user md5
users snmpv3 encryption user des :v1::


lineconfig
exit 

no spanning-tree
spanning-tree configuration name ""00-02-A3-03-0D-FC""
snmp-server community ""TelSwitchTfpm0""
bridge aging-time 180 

!IGMP Snooping
exit 
";true;true;1 Dias;false;0;Sem Estado;false;true
